parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"		"Suisses de l'étranger"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1622				"Tourismus PGT"		"Tourisme GPT"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"		"Région capitale suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2711	1	2021		"Verein Eidgenössisches Schwing- und Älplerfest 2013 Burgdorf im Emmental in Liquidation"	"CHE-114.998.381"		"Burgdorf"	"Verein"	0109	6	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Gesellschafter und Geschäftsführer"			"geschaeftsfuehrend"	"praesident"	"deklarationspflichtig"	"deklariert"	1	"N"	"tief"	2712	1	2021		"Aebi Reisen GmbH"	"CHE-113.717.697"		"Alchenstorf"	"GmbH"	0107	4	"EinzelOrganisation"	"nie"	"Logistik/Transport"	"Verkehr"	"KVF"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"			
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"mittel"	2714	-1	2021	"Bezahlendes Mitglied"	"Schweizerische Volkspartei Kanton Bern"		"Union démocratique du centre du canton de Berne"	"Bern"	"Verein"			"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Ehrenpräsident"			"mitglied"	"mitglied"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	2716				"Swiss Red-Holstein"			"Enggistein"	"Verein"			"EinzelOrganisation"	"nie"	"Viehwirtschaft"	"Landwirtschaft"	"WAK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2717	"0"	2021	"Ehrenamtlich"	"Hauseigentümerverband Burgdorf und Trachselwald"			"Burgdorf"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"		"Propriété immobilière et foncière"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	3496				"Genf International"		"Genève internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"		"Croix-Rouge"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5966				"Pferd"		"Cheval"	"Bangerten"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6354				"Bienen"		"Abeilles"	"Appenzell"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7123	"0"	2021	"Ehrenamtlich"	"Vogeldorf Alchenstorf"			"Zollikofen"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"			
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"		2011-01-01		"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"J"	"tief"	7710				"Delegation bei der parlamentarischen Versammlung der OSZE"		"Délégation auprès de l'assemblée parlementaire de l'OSCE"	"Bern"	"Staatlich"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"		2021-03-05		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7890	"0"	2021	"Ehrenamtlich"	"Verein StadtLand"			"Kirchberg"	"Verein"			"EinzelOrganisation"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Aebi, Andreas"	39	"Aebi"	"Andreas"		"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2021-11-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8240																					
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"		2017-08-03		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	98	"0"	2021	"Ehrenamtlich"	"Schweizerische Stiftung für Klinische Krebsforschung"	"CHE-110.379.871"	"Fondation suisse pour la recherche clinique sur le cancer"	"Bern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"		2017-05-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	179	9600	2021		"Pro Velo Schweiz"	"CHE-114.662.277"		"Bern"	"Verein"	0109		"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	244	"0"	2021	"Ehrenamtlich"	"LITRA Informationsdienst öffentlicher Verkehr"	"CHE-107.805.502"	"Litra - service d'information pour les transports publics"	"Bern"	"Verein"	0109		"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	340	"0"	2021	"Ehrenamtlich"	"SWISSAID, Schweizerische Stiftung für Entwicklungszusammenarbeit"	"CHE-105.911.139"	"SWISSAID, Fondation Suisse pour la coopération au développement"	"Bern"	"Stiftung"	0110	7	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Hilfswerke international"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	415	-1	2021	"Bezahlendes Mitglied"	"alliance F - Bund Schweizerischer Frauenorganisationen"		"alliance F - Alliance de sociétés féminines suisses"	"Bern"	"Verein"			"DachOrganisation,dezidierteLobby"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2021-10-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	459				"Inlandbanken"		"Banques domestiques"	"Bern"	"Parlamentarische Gruppe"			"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	524	"0"	2021	"Ehrenamtlich"	"Aktive Mobilität"		"Mobilité Douce"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	577				"Pflege"		"Soins"	"Bern 13"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Pflege"	"Gesundheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"		"Biodiversité et gestion des espèces"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	640				"Familienpolitik"		"Politique familiale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"		"Musique GPM"	"Aarau"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	890				"Sexuelle Gesundheit und Rechte"		"Santé sexuelle et les droits"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	989	-1	2021	"Bezahlendes Mitglied"	"Greenpeace Schweiz"	"CHE-106.028.233"		"Zürich"	"Stiftung"	0110	7	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"	"AKW-Gegner"	"Energie"	"UREK"			
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied Patronatkomitees"			"beirat"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1079	"0"	2021	"Ehrenamtlich"	"Schweizer Wanderwege"	"CHE-107.142.860"	"Suisse Rando"	"Bern"	"Verein"	0109		"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"	"Breitensport"	"Sport"	"WBK"			
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1108	"0"	2021	"Ehrenamtlich"	"Lötschberg Komitee"	"CHE-163.460.052"		"Brig-Glis"	"Verein"	0109		"EinzelOrganisation,dezidierteLobby"	"nie"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"		"Suisses de l'étranger"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"		"Cleantech"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied des Politikerteams"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"deklariert"	"0"	"N"	"tief"	1504	"0"	2021	"Ehrenamtlich"	"Netzwerk Future"			"Bern"	"Informelle Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"		"Énergies renouvelables"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1661				"Komplementärmedizin"		"Médecine complémentaire"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1751	"0"	2021	"Ehrenamtlich"	"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1774				"Digitale Nachhaltigkeit"		"Informatique durable"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"		"Région capitale suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"		"Culture"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	1897	20657	2021		"Schweizerischer Verband für Weiterbildung (SVEB)"	"CHE-105.838.821"	"Fédération suisse pour la formation continue"	"Zürich"	"Verein"	0109	6	"DachOrganisation,dezidierteLobby"	"punktuell"	"Bildungsförderung"	"Bildung"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2020				"Bergbevölkerung"		"Montagne"	"Bern"	"Parlamentarische Gruppe"			"dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Aebischer, Matthias"	40	"Aebischer"	"Matthias"		"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
